Year,Month,Day,Time,ARRESTAGENCY,Charge_Desc,MINUCRCODE,MINCHARGECODE,MAIN_CRIMECODE,GDISTRICT,BRICArrestCode,GREPORTING,,,,,,,,,,,,
2020,5,15,17:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,146,,,,,,,,,,,,
2020,5,15,31:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,480,,,,,,,,,,,,
2020,5,15,42:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,C11,Arrest,369,,,,,,,,,,,,
2020,5,15,41:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,793,,,,,,,,,,,,
2020,5,15,02:00.0,Boston Police Department,Threats (209A),1401,12316,,C11,14xx,404,,,,,,,,,,,,
2020,5,15,50:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,550,,,,,,,,,,,,
2020,5,16,34:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,E13,Arrest,574,,,,,,,,,,,,
2020,5,16,08:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,457,,,,,,,,,,,,
2020,5,16,36:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,452,,,,,,,,,,,,
2020,5,16,51:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,175,,,,,,,,,,,,
2020,5,16,43:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,,,,,,,,,,,,,
2020,5,17,16:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,794,,,,,,,,,,,,
2020,5,18,43:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,A7,Arrest,028,,,,,,,,,,,,
2020,5,18,56:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,206,,,,,,,,,,,,
2020,5,18,04:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,355,,,,,,,,,,,,
2020,5,19,26:00.0,Boston Police Department,Assault & Battery (209A),0540,12314,,C11,05CB,351,,,,,,,,,,,,
2020,5,19,50:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,357,,,,,,,,,,,,
2020,5,19,13:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,214,,,,,,,,,,,,
2020,5,20,23:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,426,,,,,,,,,,,,
2020,5,20,13:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,B2,Arrest,268,,,,,,,,,,,,
2020,5,20,41:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B2,04xx,,,,,,,,,,,,,
2020,5,20,04:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,446,,,,,,,,,,,,
2020,5,21,02:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,C11,Arrest,339,,,,,,,,,,,,
2020,5,21,43:00.0,Boston Police Department,Violation of an Existing Restraining Order,0802,12312,,E13,08xx,581,,,,,,,,,,,,
2020,5,21,54:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,A7,04xx,017,,,,,,,,,,,,
2020,5,22,06:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,,,,,,,,,,,,,
2020,5,22,09:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,020,,,,,,,,,,,,
2020,5,22,48:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,A7,04xx,024,,,,,,,,,,,,
2020,5,22,05:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,715,,,,,,,,,,,,
2020,5,22,31:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,162,,,,,,,,,,,,
2020,5,23,10:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,943,,,,,,,,,,,,
2020,5,23,35:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,242,,,,,,,,,,,,
2020,5,23,03:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,457,,,,,,,,,,,,
2020,5,23,12:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,C11,04xx,340,,,,,,,,,,,,
2020,5,23,23:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,320,,,,,,,,,,,,
2020,5,24,01:00.0,Boston Police Department,Violation of an Existing Restraining Order,0802,12312,,E13,08xx,930,,,,,,,,,,,,
2020,5,25,40:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,574,,,,,,,,,,,,
2020,5,26,56:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,326,,,,,,,,,,,,
2020,5,26,10:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,181,,,,,,,,,,,,
2020,5,26,10:00.0,Boston Police Department,Assault (209A),0801,12313,,B2,08xx,,,,,,,,,,,,,
2020,5,27,45:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,183,,,,,,,,,,,,
2020,5,27,57:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,352,,,,,,,,,,,,
2020,5,28,55:00.0,Boston Police Department,Violation of an Existing Restraining Order,1858,12312,DARR,E18,18xx,516,,,,,,,,,,,,
2020,5,28,52:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,116,,,,,,,,,,,,
2020,5,28,57:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,331,,,,,,,,,,,,
2020,5,29,00:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,362,,,,,,,,,,,,
2020,5,29,27:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,,,,,,,,,,,,,
2020,5,29,36:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A15,08xx,900,,,,,,,,,,,,
2020,5,29,47:00.0,Boston Police Department,Threats (209A),0404,12316,,D14,04xx,778,,,,,,,,,,,,
2020,5,29,08:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,455,,,,,,,,,,,,
2020,5,30,01:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,341,,,,,,,,,,,,
2020,5,30,14:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,221,,,,,,,,,,,,
2020,5,30,52:00.0,Boston Police Department,Assault & Battery (209A),0613,12314,,A7,06xx,023,,,,,,,,,,,,
2020,5,30,04:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B2,04xx,290,,,,,,,,,,,,
2020,5,30,51:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,691,,,,,,,,,,,,
2020,5,30,32:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,E18,04xx,488,,,,,,,,,,,,
2020,5,30,41:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,024,,,,,,,,,,,,
2020,5,30,40:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,329,,,,,,,,,,,,
2020,5,31,11:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,800,,,,,,,,,,,,
2020,6,1,00:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,338,,,,,,,,,,,,
2020,6,1,51:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,329,,,,,,,,,,,,
2020,6,2,25:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,320,,,,,,,,,,,,
2020,6,3,53:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,D4,04xx,,,,,,,,,,,,,
2020,6,3,24:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B3,04xx,427,,,,,,,,,,,,
2020,6,4,28:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,329,,,,,,,,,,,,
2020,6,4,58:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,D4,04xx,,,,,,,,,,,,,
2020,6,4,52:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,C11,04xx,335,,,,,,,,,,,,
2020,6,5,14:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,E5,Arrest,733,,,,,,,,,,,,
2020,6,5,32:00.0,Boston Police Department,Assault & Battery (209A),0520,12314,,C6,05RB,206,,,,,,,,,,,,
2020,6,5,29:00.0,Boston Police Department,Violation of an Existing Restraining Order,2906,12312,,B2,VAL,300,,,,,,,,,,,,
2020,6,5,45:00.0,Boston Police Department,Violation of an Existing Restraining Order,0615,12312,,D4,06MV,,,,,,,,,,,,,
2020,6,5,55:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,691,,,,,,,,,,,,
2020,6,6,20:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,E5,04xx,563,,,,,,,,,,,,
2020,6,6,38:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,544,,,,,,,,,,,,
2020,6,6,13:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,A7,04xx,024,,,,,,,,,,,,
2020,6,6,16:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,367,,,,,,,,,,,,
2020,6,7,13:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,342,,,,,,,,,,,,
2020,6,7,35:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,C11,Arrest,397,,,,,,,,,,,,
2020,6,7,41:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,512,,,,,,,,,,,,
2020,6,8,21:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,A7,04xx,014,,,,,,,,,,,,
2020,6,8,38:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,130,,,,,,,,,,,,
2020,6,8,44:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,,,,,,,,,,,,,
2020,6,8,46:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,465,,,,,,,,,,,,
2020,6,10,53:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,940,,,,,,,,,,,,
2020,6,10,09:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,428,,,,,,,,,,,,
2020,6,10,42:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,281,,,,,,,,,,,,
2020,6,10,17:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,C11,Arrest,345,,,,,,,,,,,,
2020,6,11,47:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,B2,Arrest,305,,,,,,,,,,,,
2020,6,11,10:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,A7,Arrest,023,,,,,,,,,,,,
2020,6,11,13:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,025,,,,,,,,,,,,
2020,6,12,43:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,D14,Arrest,795,,,,,,,,,,,,
2020,6,12,45:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B2,04xx,321,,,,,,,,,,,,
2020,6,12,12:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,D14,04xx,804,,,,,,,,,,,,
2020,6,12,48:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,804,,,,,,,,,,,,
2020,6,12,17:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,309,,,,,,,,,,,,
2020,6,12,22:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,823,,,,,,,,,,,,
2020,6,12,05:00.0,Boston Police Department,Assault & Battery (209A),0619,12314,,C11,06xx,335,,,,,,,,,,,,
2020,6,13,54:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,296,,,,,,,,,,,,
2020,6,13,19:00.0,Boston Police Department,Threats (209A),2610,12316,,C11,TRESPASS,347,,,,,,,,,,,,
2020,6,13,45:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,479,,,,,,,,,,,,
2020,6,13,31:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,A1,04xx,092,,,,,,,,,,,,
2020,6,13,32:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,238,,,,,,,,,,,,
2020,6,13,43:00.0,Boston Police Department,Violation of an Existing Restraining Order,0802,12312,,B3,08xx,465,,,,,,,,,,,,
2020,6,13,03:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,577,,,,,,,,,,,,
2020,6,13,27:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,D14,04xx,794,,,,,,,,,,,,
2020,6,14,32:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,,,,,,,,,,,,,
2020,6,14,03:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,021,,,,,,,,,,,,
2020,6,14,41:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,421,,,,,,,,,,,,
2020,6,15,09:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,D4,04xx,,,,,,,,,,,,,
2020,6,15,42:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,A7,Arrest,028,,,,,,,,,,,,
2020,6,15,44:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,D4,04xx,273,,,,,,,,,,,,
2020,6,15,42:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,029,,,,,,,,,,,,
2020,6,15,50:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B3,04xx,430,,,,,,,,,,,,
2020,6,16,00:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B3,04xx,432,,,,,,,,,,,,
2020,6,16,10:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,026,,,,,,,,,,,,
2020,6,16,47:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,D4,04xx,273,,,,,,,,,,,,
2020,6,16,12:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,C11,04xx,355,,,,,,,,,,,,
2020,6,16,45:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,030,,,,,,,,,,,,
2020,6,17,28:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,C6,Arrest,173,,,,,,,,,,,,
2020,6,17,37:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,353,,,,,,,,,,,,
2020,6,17,52:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,404,,,,,,,,,,,,
2020,6,18,45:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,343,,,,,,,,,,,,
2020,6,18,57:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,C11,04xx,393,,,,,,,,,,,,
2020,6,18,10:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,328,,,,,,,,,,,,
2020,6,18,00:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E5,08xx,688,,,,,,,,,,,,
2020,6,18,00:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,,,,,,,,,,,,,
2020,6,19,22:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,,,,,,,,,,,,,
2020,6,19,13:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,D14,04xx,,,,,,,,,,,,,
2020,6,19,21:00.0,Boston Police Department,Threats (209A),1401,12316,,D14,14xx,788,,,,,,,,,,,,
2020,6,19,41:00.0,Boston Police Department,Assault (209A),0801,12313,,A7,08xx,017,,,,,,,,,,,,
2020,6,19,26:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,118,,,,,,,,,,,,
2020,6,19,37:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,023,,,,,,,,,,,,
2020,6,19,44:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,E13,04xx,,,,,,,,,,,,,
2020,6,19,46:00.0,Boston Police Department,Assault & Battery (209A),0623,12314,,C11,06xx,361,,,,,,,,,,,,
2020,6,19,55:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,A7,Arrest,026,,,,,,,,,,,,
2020,6,20,50:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,D4,04xx,172,,,,,,,,,,,,
2020,6,20,08:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A7,08xx,020,,,,,,,,,,,,
2020,6,20,02:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,,,,,,,,,,,,,
2020,6,20,33:00.0,Boston Police Department,Assault (209A),0801,12313,,E18,08xx,484,,,,,,,,,,,,
2020,6,20,39:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,A1,04xx,127,,,,,,,,,,,,
2020,6,20,57:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,,,,,,,,,,,,,
2020,6,20,14:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B3,04xx,442,,,,,,,,,,,,
2020,6,20,10:00.0,Boston Police Department,Assault & Battery (209A),0403,12314,,C11,04xx,345,,,,,,,,,,,,
2020,6,20,51:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,445,,,,,,,,,,,,
2020,6,21,01:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,794,,,,,,,,,,,,
2020,6,21,10:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,624,,,,,,,,,,,,
2020,6,21,51:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,E13,04xx,649,,,,,,,,,,,,
2020,6,21,22:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,466,,,,,,,,,,,,
2020,6,21,41:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,B3,04xx,441,,,,,,,,,,,,
2020,6,21,32:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,C11,04xx,364,,,,,,,,,,,,
2020,6,21,32:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,B2,04xx,258,,,,,,,,,,,,
2020,6,22,22:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,435,,,,,,,,,,,,
2020,6,22,10:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C6,08xx,186,,,,,,,,,,,,
2020,6,22,38:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,,,,,,,,,,,,,
2020,6,22,58:00.0,Boston Police Department,Threats (209A),2647,12316,,C11,08xx,,,,,,,,,,,,,
2020,6,23,10:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,574,,,,,,,,,,,,
2020,6,23,00:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,A1,08xx,101,,,,,,,,,,,,
2020,6,23,31:00.0,Boston Police Department,Assault & Battery (209A),0629,12314,,B2,06xx,,,,,,,,,,,,,
2020,6,24,52:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,172,,,,,,,,,,,,
2020,6,24,41:00.0,Boston Police Department,Violation of an Existing Restraining Order,2407,12312,,B3,24xx,465,,,,,,,,,,,,
2020,6,24,11:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E18,08xx,521,,,,,,,,,,,,
2020,6,24,08:00.0,Boston Police Department,"Assault & Battery, Dangerous Weapon (209A)",0403,12315,,C11,04xx,338,,,,,,,,,,,,
2020,6,24,53:00.0,Boston Police Department,Assault & Battery (209A),0404,12314,,E5,04xx,822,,,,,,,,,,,,
2020,6,24,23:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,565,,,,,,,,,,,,
2020,6,25,01:00.0,Boston Police Department,Assault & Battery (209A),0403,12314,,B3,04xx,463,,,,,,,,,,,,
2020,6,25,46:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,,,,,,,,,,,,,
2020,6,25,43:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,B3,Arrest,458,,,,,,,,,,,,
2020,6,25,35:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,355,,,,,,,,,,,,
2020,6,25,20:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,E18,Arrest,527,,,,,,,,,,,,
2020,6,25,35:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D4,08xx,149,,,,,,,,,,,,
2020,6,25,49:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,573,,,,,,,,,,,,
2020,6,26,42:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,611,,,,,,,,,,,,
2020,6,26,22:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,E13,08xx,906,,,,,,,,,,,,
2020,6,26,59:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,,,,,,,,,,,,,
2020,6,26,11:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,429,,,,,,,,,,,,
2020,6,27,45:00.0,Boston Police Department,Assault & Battery (209A),0403,12314,,D4,04xx,,,,,,,,,,,,,
2020,6,27,54:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,398,,,,,,,,,,,,
2020,6,28,56:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,296,,,,,,,,,,,,
2020,6,28,28:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,C11,08xx,,,,,,,,,,,,,
2020,6,28,17:00.0,Boston Police Department,Assault & Battery (209A) Felony Section,0404,12711,,D4,04xx,,,,,,,,,,,,,
2020,6,28,33:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B2,08xx,330,,,,,,,,,,,,
2020,6,28,47:00.0,Boston Police Department,Violation of an Existing Restraining Order,2910,12312,,D14,VAL,760,,,,,,,,,,,,
2020,6,29,39:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,436,,,,,,,,,,,,
2020,6,29,11:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,B3,08xx,,,,,,,,,,,,,
2020,6,29,19:00.0,Boston Police Department,Violation of an Existing Restraining Order,3125,12312,,B3,Arrest,430,,,,,,,,,,,,
2020,6,29,42:00.0,Boston Police Department,Assault & Battery (209A),0802,12314,,D14,08xx,816,,,,,,,,,,,,
